ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19
1969,-424.6,1311.3,0.0,1541.0,552.16,-504.72,131.89,0.22,9,54.0,4,1.2,-6.5,450.04,,0.0,,A1,,C1,B1
1970,517.4,1269.49,0.0,2000.0,447.36,-712.22,468.76,1.53,15,40.0,4,1.9,26.0,553.39,40.94,0.0,,A4,616.26,C1,B1
1971,-549.6,1022.97,0.0,694.0,243.46,-492.53,259.03,0.0,2,81.0,6,1.4,15.7,516.74,-139.62,0.0,12.4,A2,626.18,C1,B1
1972,58.4,,0.0,1094.0,,-778.07,-1.1,1.18,8,52.0,5,0.6,17.8,,80.67,0.0,7.8,A2,671.74,C1,B1
1973,-649.6,1578.15,0.0,2000.0,256.81,,420.07,0.0,,,2,2.3,-9.1,317.72,-18.63,,-22.4,A1,646.3,C1,B1
1974,694.4,1300.0,0.0,1818.0,334.46,-779.15,418.72,3.2,14,26.0,1,2.2,,,,0.0,8.2,A3,525.71,C1,B1
1975,-704.6,1493.2,0.0,1078.0,242.09,-691.95,458.83,3.26,13,46.0,4,,20.7,,-97.72,0.0,8.6,A2,468.94,No,B1
1976,-665.6,1392.72,0.0,2000.0,514.36,-826.17,468.26,0.0,6,42.0,6,2.3,-9.9,389.76,-72.7,0.0,-20.4,A1,,C1,B1
1977,-94.6,1251.79,0.0,513.0,399.15,-537.02,412.68,0.0,1,82.0,3,1.5,15.5,419.37,-61.98,0.0,12.4,A2,,C1,B1
1978,167.4,,,678.0,389.9,-334.86,215.21,0.54,16,56.0,6,1.1,9.5,278.33,-28.54,0.8,1.1,A4,608.56,C1,B1
1979,582.4,1157.46,0.0,2000.0,245.56,-683.54,240.98,0.0,20,48.0,6,3.3,20.2,507.37,-46.68,0.0,8.8,A4,644.83,C1,B2
1980,-106.6,1765.21,0.0,1598.0,275.45,-603.99,544.81,1.24,9,,6,,31.3,489.75,-102.87,0.0,22.0,A3,501.53,C1,B1
1981,-569.6,,,269.0,422.43,,524.03,0.0,,94.0,2,0.9,22.1,598.34,-171.84,0.0,21.0,A2,727.0,C1,B1
1982,-448.6,1289.71,0.0,2000.0,391.83,-552.66,398.71,0.54,16,31.0,6,2.3,-2.7,449.14,-82.43,0.0,,A1,563.34,C1,B1
1983,41.4,1584.97,0.0,1039.0,91.21,-531.03,400.56,0.08,6,,1,,19.1,331.57,-6.11,0.0,14.5,A3,472.62,C1,B1
1984,-536.6,1325.19,0.5,662.0,180.46,,,0.0,23,98.0,2,0.3,23.4,389.64,-97.84,0.0,23.0,A3,774.19,C1,B1
1985,-704.6,1495.76,0.0,1998.0,238.47,-683.21,133.32,1.07,10,51.0,0,1.0,,446.58,42.46,0.0,4.7,A4,551.27,No,B2
1986,-27.6,1154.11,0.0,1200.0,295.85,,154.7,0.0,23,,3,1.7,12.9,,-50.9,,2.9,A2,693.54,C1,B1
1987,-350.6,1472.26,0.0,1446.0,355.91,,44.08,0.0,22,54.0,6,1.5,3.5,560.08,-74.61,0.0,-4.9,A1,455.07,C1,B1
1988,592.4,,0.0,1235.0,256.89,-578.0,635.8,0.98,17,,1,2.2,34.9,345.14,8.79,0.0,23.2,A3,732.52,C1,B1
1989,-281.6,1416.71,0.0,371.0,444.47,-715.96,435.58,0.0,8,89.0,,0.9,-5.6,330.83,-173.24,2.2,,A1,581.1,C1,B1
1990,-607.6,1288.95,,569.0,452.76,-493.64,259.51,,9,93.0,2,3.1,22.8,424.59,-56.9,0.0,21.6,A2,472.0,C1,B1
1991,1377.4,1231.22,0.0,584.0,179.71,-567.53,554.56,0.24,18,,4,2.0,21.6,446.35,17.93,0.0,,A2,667.13,C1,B2
1992,-457.6,1290.97,0.0,1972.0,,-689.71,149.06,0.02,6,55.0,5,,12.3,334.46,-56.98,0.0,3.5,A2,616.5,C1,B1
1993,-342.6,1580.92,0.0,1195.0,280.41,-579.99,210.32,0.0,,76.0,2,1.1,5.1,396.86,15.79,0.0,1.2,A4,552.37,C1,B1
1994,370.4,1345.72,,2000.0,206.41,-583.12,345.83,0.0,0,65.0,3,,23.5,529.43,-25.21,,16.5,A3,644.79,C1,B1
1995,16.4,1402.57,0.0,1997.0,207.58,-541.39,376.19,1.53,9,52.0,4,1.3,23.4,473.2,-219.12,0.0,,A4,685.32,C1,B1
1996,464.4,,0.0,1875.0,329.81,-701.67,275.55,0.48,15,,6,0.5,25.7,463.65,-53.69,0.0,21.3,A3,559.54,C1,B1
1997,-371.6,1301.21,0.0,256.0,259.98,-580.91,327.16,,13,62.0,5,1.0,4.0,478.4,,0.0,-2.6,A1,652.49,C1,B1
1998,661.4,1360.55,0.0,2000.0,418.85,-731.25,278.76,2.39,15,28.0,6,2.2,25.0,,-151.24,0.0,5.2,A4,692.77,C1,B2
1999,-171.6,1502.96,,,455.45,,262.45,0.0,21,34.0,5,1.0,5.7,576.6,-80.61,0.0,-8.9,A2,535.63,C1,B1
2000,-144.6,,0.0,1803.0,309.05,,176.0,3.05,12,39.0,6,1.9,35.5,596.46,-43.44,0.0,19.4,A3,797.19,C1,B1
2001,-601.6,1208.23,0.0,1980.0,421.93,-671.86,346.5,0.0,22,57.0,,3.2,-5.8,485.78,-148.35,0.0,-12.9,A1,665.72,C1,B1
2002,-219.6,1442.2,0.0,1999.0,190.18,-652.68,,0.0,1,32.0,3,1.4,,360.03,-24.04,0.0,-13.0,A4,520.44,C1,B1
2003,697.4,1313.21,0.0,1442.0,265.53,-484.64,553.72,2.45,12,36.0,5,0.7,16.6,441.48,33.25,0.0,,A4,671.73,C1,B1
2004,-470.6,1547.1,0.0,2000.0,470.27,-597.6,66.4,0.03,6,70.0,5,,10.5,353.47,-160.92,0.0,5.2,A2,591.41,C1,B1
2005,93.4,,0.0,1821.0,408.58,-829.59,596.73,1.87,,,1,,11.6,189.88,-4.93,,-10.6,A4,661.21,C1,B1
2006,-542.6,1113.28,0.0,1089.0,236.49,-453.71,295.58,0.0,2,58.0,,0.4,-6.8,501.76,-72.97,0.0,-13.6,A1,679.75,C1,B1
2007,-439.6,1342.21,,1570.0,420.76,-469.3,54.65,0.0,23,54.0,1,1.3,-0.1,409.37,,0.0,-8.3,A1,846.05,C1,B1
2008,-561.6,1464.0,0.0,216.0,,-691.12,440.76,,15,90.0,0,3.7,,368.21,,0.0,,A2,616.71,C1,B1
2009,-567.6,1702.77,0.0,2000.0,266.21,-939.38,470.41,0.0,,35.0,3,2.2,-14.1,423.59,-173.87,0.5,-26.2,A1,686.48,C1,B1
2010,13.4,1347.92,0.0,1971.0,371.7,,383.38,0.0,23,49.0,1,0.6,7.6,,-79.55,0.0,-2.4,A4,695.99,C1,B1
2011,87.4,,0.0,1631.0,552.37,-634.88,331.59,0.0,,,0,2.3,30.6,570.98,-157.94,0.0,18.9,A3,499.46,C1,B1
2012,-667.6,1373.45,0.4,560.0,362.11,-791.26,435.07,0.0,,71.0,2,1.3,14.4,559.51,8.25,0.0,9.2,A2,786.64,C1,B1
2013,1054.4,1426.79,0.0,551.0,460.27,-618.36,370.74,0.88,16,63.0,4,3.1,22.6,425.86,-235.65,0.0,15.1,A2,,C1,B2
2014,-322.6,,0.0,1723.0,,-387.22,400.01,,17,31.0,3,,-2.9,442.42,-198.03,0.0,-17.7,A1,676.75,C1,B1
2015,-24.6,1589.57,0.0,2000.0,344.41,-360.46,201.04,0.0,0,55.0,2,2.6,14.1,,267.72,0.0,5.1,A4,,C1,B1
2016,-617.6,1397.46,0.0,2000.0,,-521.94,519.64,0.0,4,65.0,4,2.5,8.8,,-42.14,0.0,2.5,A2,559.05,C1,B1
2017,-173.6,1324.89,,958.0,614.97,-496.56,610.35,0.0,0,82.0,0,,21.0,486.53,-99.06,0.0,17.8,A4,514.2,C1,B1
2018,194.4,,0.0,,385.99,-455.61,366.03,0.94,10,37.0,6,1.4,17.0,488.65,-179.61,0.0,2.1,A2,645.67,C1,B1
2019,894.4,1466.34,0.0,1356.0,343.45,-514.24,434.35,0.15,19,33.0,1,1.2,13.4,509.92,-19.21,,-2.5,A2,595.45,C1,B1
2020,-590.6,1029.0,0.0,975.0,441.49,-811.34,,0.07,11,97.0,5,2.3,1.2,,2.18,8.8,0.7,A4,518.11,C1,B1
2021,660.4,1311.47,,2000.0,305.15,-599.22,403.83,0.14,18,42.0,1,2.0,9.6,503.94,-106.33,0.0,-2.7,A2,528.6,C1,B1
2022,1786.4,1303.18,0.0,2000.0,347.9,-520.47,403.15,0.18,19,,,3.1,25.1,544.99,-93.24,0.0,13.6,A4,754.86,C1,B1
2023,-704.6,1811.13,0.0,2000.0,367.55,-648.69,306.28,0.0,1,64.0,2,0.4,20.5,390.55,-31.82,0.0,13.4,A4,701.87,No,B1
2024,1133.4,1237.55,0.0,1381.0,567.43,-388.56,364.69,0.0,21,50.0,3,1.7,19.3,,-43.56,0.0,8.6,A2,544.22,C1,B1
2025,657.4,1580.35,0.0,,405.92,-570.21,290.67,0.0,21,51.0,4,1.9,15.7,,-180.7,0.0,5.5,A2,677.08,C1,B1
2026,-604.6,,,202.0,236.96,-838.44,372.92,0.0,,91.0,1,0.4,-2.3,482.86,33.39,2.0,-3.5,A1,624.3,C1,B1
2027,-605.6,1423.83,0.0,1978.0,,-641.45,446.5,0.0,3,52.0,5,1.6,,194.39,15.97,0.0,-13.1,A1,610.19,C1,B1
2028,-418.6,1459.12,0.0,780.0,314.57,-836.84,246.64,0.0,3,71.0,4,,15.4,345.82,-124.85,0.0,10.1,A2,607.2,C1,B1
2029,1244.4,1329.72,0.0,2000.0,421.53,-346.54,169.35,0.62,17,23.0,5,1.5,19.2,527.51,-172.04,0.0,-2.4,A4,588.59,C1,B1
2030,1338.4,1517.37,0.0,1840.0,350.74,,464.66,1.78,17,29.0,5,,20.1,527.35,-95.59,0.0,1.4,A2,616.95,C1,B1
2031,-132.6,1555.42,0.0,1204.0,366.73,-479.47,215.88,0.0,2,66.0,5,0.6,15.8,440.53,-69.23,,9.4,A2,505.11,C1,B1
2032,1243.4,1337.75,0.0,1806.0,219.36,,266.0,0.0,22,78.0,2,0.6,26.9,403.76,-53.77,0.0,22.7,A3,652.16,C1,B1
2033,437.4,1216.67,0.0,2000.0,241.52,-541.31,188.66,0.01,7,73.0,0,0.7,5.3,556.12,-195.41,0.0,0.8,A4,601.07,C1,B1
2034,255.4,1183.0,0.0,1929.0,435.86,-303.17,355.52,0.86,17,55.0,2,3.9,33.6,497.07,71.9,0.0,23.3,A3,528.19,C1,B2
2035,1365.4,1456.33,0.0,891.0,,-780.58,,0.12,8,77.0,0,,,356.09,-144.16,0.0,8.0,A4,567.89,C1,B1
2036,-629.6,1512.44,,,274.38,-404.15,631.38,0.0,2,66.0,5,3.3,-2.9,426.39,16.52,1.0,-8.3,A1,493.48,C1,B1
2037,-371.6,1579.9,0.0,349.0,426.81,-384.16,199.24,0.43,12,85.0,6,1.7,5.8,475.33,-53.68,0.0,3.4,A1,606.14,C1,B1
2038,-308.6,1269.26,0.0,2000.0,368.84,-579.35,293.68,0.55,16,17.0,6,2.1,4.7,,,0.0,-18.3,A1,756.5,C1,B1
2039,216.4,1287.94,0.0,1945.0,378.49,,288.23,0.0,0,70.0,6,0.9,28.4,389.12,-84.84,0.0,22.3,A3,740.58,C1,B1
2040,-355.6,1165.66,0.5,927.0,279.27,-725.02,-20.01,0.0,0,98.0,2,0.2,23.2,403.91,-131.99,0.0,22.8,A3,691.49,C1,B1
2041,626.4,1711.83,0.0,2000.0,491.31,-383.56,672.41,0.0,22,65.0,4,1.7,12.3,388.38,-33.03,0.0,5.8,A4,691.18,C1,B1
2042,789.4,1372.18,,1974.0,,-625.57,463.17,1.98,16,42.0,6,1.7,27.8,,,,13.7,A4,713.93,C1,B1
2043,62.4,,0.0,990.0,295.08,-625.08,275.49,0.0,8,51.0,1,0.7,2.0,324.75,-96.31,0.0,-7.0,A1,623.39,C1,B1
2044,-401.6,1427.77,0.0,1283.0,320.67,-305.24,293.12,1.12,12,37.0,,1.5,0.9,501.04,206.07,0.0,-12.1,A1,490.15,C1,B1
2045,-289.6,1577.52,0.0,265.0,,-747.54,,0.14,9,91.0,2,0.8,0.1,453.61,-45.65,0.8,-1.1,A1,431.14,C1,B1
2046,1285.4,,0.0,1976.0,135.37,-699.88,223.54,0.64,8,66.0,2,,25.7,576.36,-8.41,0.0,18.8,A3,615.55,C1,B1
2047,-515.6,1394.34,0.0,263.0,263.58,-349.36,480.02,0.0,1,90.0,3,1.6,-1.8,352.25,62.22,2.2,-3.2,A1,748.25,C1,B1
2048,-492.6,1500.94,0.0,1191.0,249.81,-682.29,213.98,0.0,2,78.0,0,0.9,28.1,442.52,54.27,0.0,23.8,A3,605.58,C1,B1
2049,1803.4,1360.47,0.0,2000.0,257.13,-524.1,592.22,0.01,20,43.0,4,1.1,23.4,368.32,-146.09,0.0,10.0,A3,687.57,C1,B1
2050,797.4,1293.65,0.0,2000.0,32.04,-634.38,365.94,0.0,21,55.0,5,0.8,19.4,383.13,138.85,0.0,10.1,A4,724.79,C1,B1
2051,-307.6,1430.16,0.0,834.0,185.22,,162.54,0.26,8,98.0,6,,14.1,367.74,-136.07,0.0,13.7,A2,634.43,C1,B1
2052,-543.6,1384.0,0.0,1938.0,325.58,-725.81,279.14,,10,23.0,6,2.4,-6.7,340.28,-146.37,0.0,-24.4,A1,739.92,C1,B1
2053,-639.6,1318.59,0.0,2000.0,334.28,,198.13,0.0,6,51.0,0,1.1,-4.5,478.81,57.79,0.0,-13.1,A1,665.99,C1,B2
2054,-419.6,1487.01,0.0,1935.0,411.44,-335.97,394.81,0.53,9,52.0,1,1.4,-5.9,,8.71,0.0,-14.1,A1,585.57,C1,B1
2055,460.4,1298.38,0.0,1997.0,328.18,-668.49,316.5,0.93,9,60.0,3,0.9,10.9,343.45,2.07,0.0,3.4,A4,637.75,C1,B1
2056,1409.4,1528.12,0.0,2000.0,172.57,-498.32,178.41,0.01,20,,3,1.9,27.9,432.8,-30.83,0.0,15.5,A3,461.34,C1,B1
2057,739.4,1385.42,0.0,613.0,410.75,-666.93,423.73,3.21,,52.0,2,3.1,27.3,322.24,63.43,0.0,16.5,A3,653.5,C1,B2
2058,-396.6,1398.78,0.0,677.0,333.21,-447.56,318.52,0.0,5,82.0,3,,19.4,387.8,-178.16,0.0,16.2,A3,629.9,C1,B1
2059,-282.6,1469.0,0.0,717.0,445.57,-743.42,148.86,0.0,23,42.0,4,,5.0,350.37,36.16,0.0,-6.8,A2,801.64,C1,B1
2060,970.4,1456.06,0.0,2000.0,323.85,-822.0,336.43,0.0,,51.0,,2.0,21.5,528.85,23.17,0.0,10.9,A4,488.93,C1,B1
2061,-704.6,1595.31,0.0,,284.81,-450.5,555.0,1.82,12,40.0,0,0.6,18.3,448.54,-280.62,0.0,4.4,A4,668.79,No,B2
2062,1158.4,1381.84,0.0,,569.47,-420.13,281.23,,17,38.0,3,2.7,23.4,371.34,-236.16,0.0,8.2,A2,490.25,C1,B1
2063,-574.6,1724.36,0.0,2000.0,341.11,-535.73,178.83,1.26,13,27.0,3,3.9,-11.4,513.67,,0.6,-26.7,A1,641.93,C1,B1
2064,-631.6,1287.33,0.0,,,-522.83,300.59,0.0,2,33.0,0,1.4,-0.2,365.37,42.48,0.0,-14.5,A1,,C1,B1
2065,598.4,1560.59,0.0,1980.0,351.59,-543.97,202.97,0.0,23,73.0,3,0.3,22.4,393.42,-178.77,0.0,,A4,,C1,B1
2066,244.4,1173.74,0.0,581.0,322.0,-502.55,295.36,0.0,22,71.0,3,2.1,13.3,251.42,14.25,0.0,8.1,A2,674.54,C1,B1
2067,47.4,1415.16,0.0,2000.0,465.53,-711.14,231.73,0.0,18,33.0,5,1.2,-3.1,,-40.46,0.0,-17.1,A1,716.6,C1,B1
2068,-167.6,1335.21,0.0,296.0,432.26,-419.94,288.51,0.0,8,70.0,2,0.6,2.6,342.69,40.35,0.0,-2.3,A1,655.36,C1,B1
2069,-530.6,1174.75,0.0,1866.0,416.19,-724.97,403.95,0.0,7,88.0,5,1.8,10.9,386.73,-62.06,0.0,8.9,A4,503.27,C1,B1
2070,-325.6,1325.42,0.0,1726.0,277.53,-658.98,,0.31,18,30.0,5,2.9,3.5,350.5,49.82,0.0,-12.4,A1,543.86,C1,B1
2071,26.4,1232.81,0.0,1984.0,388.13,-701.55,104.71,1.94,13,18.0,4,2.2,6.5,330.12,109.85,,-16.1,A4,,C1,B1
2072,702.4,1103.06,,,452.15,-743.76,367.46,0.0,,48.0,5,1.9,14.6,420.35,,0.0,,A4,680.72,C1,B1
2073,-642.6,1526.7,,119.0,333.2,-569.28,327.54,,4,92.0,2,0.7,1.6,287.15,35.02,0.9,,A1,679.89,C1,B1
2074,1462.4,1272.57,0.0,1476.0,357.92,-739.76,604.99,0.04,20,59.0,0,2.6,18.4,348.73,-9.39,0.0,,A2,727.33,C1,B1
2075,1441.4,1325.07,0.0,1834.0,597.8,-488.54,369.43,1.9,17,28.0,4,2.9,30.4,433.23,151.99,0.0,9.8,A3,738.96,C1,B1
2076,-614.6,1213.57,,967.0,,-616.73,328.83,0.0,3,95.0,2,1.0,14.3,558.27,,0.0,,A4,650.43,C1,B1
2077,-516.6,1615.53,,934.0,206.44,,474.14,0.0,3,61.0,4,0.3,11.3,261.02,-101.98,0.0,4.0,A2,680.28,C1,B1
2078,283.4,1205.92,0.0,649.0,,-349.96,624.16,2.92,12,45.0,0,2.2,,390.73,-42.86,0.0,15.3,A3,519.96,C1,B1
2079,-121.6,1546.75,0.0,1708.0,367.53,-674.7,272.96,1.79,10,,4,1.4,16.0,,-53.3,0.0,-2.0,A2,684.53,C1,B1
2080,-104.6,1096.15,0.0,1921.0,594.43,,336.02,0.31,8,80.0,3,0.3,14.8,504.9,,0.0,11.3,A2,570.88,C1,B1
2081,-542.6,1627.65,0.0,1988.0,245.01,-827.61,250.3,0.06,18,31.0,5,3.0,-6.6,393.8,-36.98,0.0,-20.9,A1,746.68,C1,B1
2082,-104.6,1434.67,,1857.0,197.23,-550.28,485.9,2.68,13,,1,3.5,33.0,414.16,-90.17,0.0,23.0,A3,721.15,C1,B1
2083,-186.6,1330.26,0.0,2000.0,,-683.62,693.53,0.2,19,47.0,2,3.5,4.9,548.83,-44.71,0.0,-5.4,A2,539.71,C1,B1
2084,498.4,1439.13,,,281.37,-645.25,545.39,1.57,15,31.0,1,2.0,,533.47,82.19,0.0,2.2,A4,611.97,C1,B1
2085,470.4,,0.0,1103.0,599.7,-736.42,289.39,0.1,7,75.0,3,1.2,27.7,510.37,-190.42,0.0,,A3,729.5,C1,B1
2086,-538.6,1601.76,0.0,346.0,247.39,-779.67,267.62,0.0,5,,4,0.8,18.0,424.85,-140.47,0.0,,A2,655.53,C1,B2
2087,408.4,1498.71,0.0,781.0,332.23,-588.24,244.81,1.85,14,39.0,3,2.0,17.1,372.55,-58.94,0.0,3.0,A4,623.33,C1,B1
2088,997.4,1257.23,0.0,2000.0,71.39,-537.04,493.74,0.0,21,48.0,0,2.0,23.8,357.38,48.57,0.0,12.1,A3,648.62,C1,B1
2089,-695.6,1420.55,2.0,453.0,291.15,-698.09,378.71,,4,97.0,0,2.2,6.8,,-87.78,,6.3,A2,622.26,C1,B1
2090,731.4,,0.0,1302.0,374.85,-428.82,431.04,0.54,17,,6,,19.7,396.14,-121.97,0.0,,A2,501.9,C1,B1
2091,1549.4,1291.99,0.0,,353.63,-592.7,274.48,,18,43.0,3,1.3,11.8,554.11,-187.48,0.0,-0.3,A4,723.83,C1,B1
2092,-625.6,919.18,0.0,514.0,213.01,-382.82,418.8,0.0,4,74.0,,1.2,1.9,416.75,-63.56,,-2.2,A1,575.13,C1,B1
2093,-274.6,1560.13,0.0,1353.0,360.17,-963.01,208.2,0.0,1,72.0,6,1.7,17.1,332.11,,0.0,12.0,A2,553.81,C1,B1
2094,-491.6,1294.79,,2000.0,470.94,-471.96,,0.0,22,56.0,1,1.5,-5.5,619.17,-85.6,2.0,-12.9,A1,678.57,C1,B1
2095,-544.6,,0.0,1313.0,,,115.97,0.0,4,81.0,0,2.0,20.0,426.29,-256.11,0.0,16.6,A4,465.21,C1,B1
2096,196.4,1393.04,0.0,1804.0,246.07,-581.66,461.48,0.91,16,52.0,0,,33.5,431.24,-172.57,0.0,22.2,A3,708.39,C1,B1
2097,-182.6,1552.2,0.0,,338.56,-629.78,414.2,0.0,2,78.0,5,0.1,10.1,550.58,-170.79,0.0,6.4,A4,775.29,C1,B1
2098,-248.6,1567.62,,1849.0,373.46,-739.58,496.68,0.0,3,80.0,5,2.0,23.1,456.18,-138.5,0.0,19.4,A3,728.94,C1,B1
2099,-411.6,1104.96,0.0,1895.0,,-443.44,,0.16,9,52.0,1,2.9,-2.8,517.13,-49.88,0.0,-11.3,A1,,C1,B1
2100,1314.4,1470.3,0.0,1889.0,163.73,-535.24,185.37,1.82,15,37.0,6,,23.9,412.14,-59.17,0.0,,A2,,C1,B1
2101,-128.6,,0.0,662.0,265.96,-723.92,430.6,0.0,,78.0,2,0.8,19.6,399.24,-155.63,0.0,15.6,A3,545.87,C1,B1
2102,235.4,1553.08,0.0,1172.0,266.34,,388.81,1.99,11,53.0,2,1.0,15.7,477.85,-223.95,0.0,6.1,A4,513.99,C1,B1
2103,-509.6,1237.86,0.0,1564.0,605.9,-318.68,344.45,1.12,10,42.0,,1.1,2.1,454.33,-118.7,0.0,-9.5,A1,568.0,C1,B1
2104,681.4,1516.78,0.0,2000.0,267.43,-679.04,338.72,0.02,20,76.0,4,2.1,16.2,428.96,101.91,0.0,11.9,A2,737.07,C1,B1
2105,1295.4,1460.87,0.0,1971.0,475.06,,,0.44,8,56.0,5,3.1,7.0,457.16,53.56,0.0,-1.1,A4,541.83,C1,B1
2106,-557.6,1446.43,0.0,,299.85,-774.99,383.89,2.24,14,26.0,5,4.4,-7.0,398.9,-98.03,0.0,-23.3,A1,640.89,C1,B1
2107,-415.6,1394.22,0.0,756.0,247.4,-731.59,,0.0,3,73.0,3,0.7,20.8,397.39,-18.01,0.0,15.7,A3,616.09,C1,B1
2108,36.4,1272.35,0.0,805.0,383.38,,344.69,0.0,1,80.0,2,0.2,25.7,293.97,-48.85,0.0,21.9,A3,513.99,C1,B1
2109,180.4,1343.78,0.0,2000.0,196.51,-792.85,370.33,2.93,,30.0,0,3.5,20.9,,-82.7,0.0,2.6,A4,514.41,C1,B2
2110,-704.6,1331.0,0.0,1987.0,347.04,-647.68,154.88,0.0,0,72.0,5,1.8,13.0,517.66,-16.76,0.0,8.0,A4,591.41,No,B1
2111,-41.6,1429.22,0.0,2000.0,348.48,-465.5,189.37,1.89,12,48.0,0,1.6,,390.83,56.24,0.0,21.0,A3,528.41,C1,B1
2112,-106.6,1283.49,0.0,2000.0,287.59,-420.83,371.06,0.2,8,60.0,2,2.0,16.7,400.52,91.8,0.0,8.8,A4,626.4,C1,B1
2113,440.4,1319.19,0.0,,317.37,-546.1,163.14,2.13,12,,2,2.9,16.3,400.6,-138.6,0.0,0.0,A4,550.31,C1,B1
2114,835.4,1501.16,0.0,2000.0,134.2,-797.47,435.33,0.0,21,82.0,4,0.6,19.9,360.55,-144.99,0.0,16.7,A4,621.18,C1,B1
2115,-86.6,1256.39,0.0,1945.0,236.97,,432.36,0.22,16,48.0,6,2.6,6.4,436.85,-14.27,0.0,-3.8,A1,579.54,C1,B1
2116,-332.6,1431.27,0.0,1988.0,462.32,,,0.0,3,80.0,1,1.0,24.8,,62.58,0.0,21.1,A3,557.72,C1,B1
2117,-582.6,1449.81,0.0,1846.0,,-534.7,202.33,0.0,1,63.0,0,0.9,-1.2,548.09,-181.97,0.0,-7.3,A1,767.76,C1,B1
2118,729.4,1499.99,,,355.78,,506.75,2.4,12,65.0,6,1.2,18.3,408.76,-14.72,0.0,,A2,533.16,C1,B1
2119,-246.6,,0.0,1567.0,331.35,-548.34,197.06,2.54,15,35.0,2,4.5,,437.96,-143.47,0.0,-12.2,A2,584.72,C1,B2
2120,1094.4,,0.0,,207.56,-381.48,493.56,0.25,17,53.0,2,2.9,17.2,432.6,-97.87,0.0,7.5,A4,713.18,C1,B1
2121,833.4,1469.21,0.0,289.0,360.99,,475.66,0.0,18,74.0,1,1.2,10.2,410.12,-184.02,,5.7,A4,572.3,C1,B1
2122,-592.6,1458.03,0.0,207.0,563.24,-632.93,,0.0,2,,2,1.8,4.4,527.3,85.39,0.0,2.4,A1,381.18,C1,B1
2123,-704.6,1612.15,8.5,417.0,124.65,-763.18,100.19,0.0,6,96.0,6,,16.5,402.36,-120.23,0.0,15.8,A4,672.64,No,B1
2124,-149.6,1160.97,,2000.0,527.74,-629.27,206.34,0.02,6,64.0,6,1.5,14.8,297.43,-178.99,0.0,8.0,A2,870.41,C1,B1
2125,-385.6,1273.55,0.0,2000.0,149.58,-314.51,213.7,0.25,17,78.0,2,2.0,2.5,,-78.09,0.0,-0.9,A2,688.71,C1,B1
2126,264.4,1586.71,0.0,2000.0,409.61,-877.56,296.48,3.07,12,20.0,1,4.6,17.5,399.25,-20.65,0.0,-5.7,A2,485.01,C1,B1
2127,-308.6,1236.8,0.0,1652.0,234.51,-470.52,387.22,2.28,12,,6,3.1,5.5,522.73,-64.83,0.0,-13.0,A1,590.59,C1,B1
2128,-505.6,1550.67,0.0,1810.0,384.87,-511.57,502.09,0.18,9,48.0,1,2.6,-5.3,361.25,112.64,2.5,,A1,567.74,C1,B1
2129,-319.6,1210.29,0.0,,376.92,-631.75,426.22,0.52,16,65.0,6,1.9,12.2,336.12,7.7,0.0,,A4,455.84,C1,B1
2130,-406.6,1136.25,0.0,608.0,396.56,-503.59,522.88,1.1,11,50.0,5,2.4,2.2,,-123.47,0.0,-7.1,A1,615.88,C1,B1
2131,5.4,1159.66,0.0,,353.91,-539.2,487.8,0.0,21,43.0,4,,,608.34,-67.47,0.0,-5.8,A2,454.26,C1,B1
2132,-670.6,1473.64,0.0,2000.0,425.99,-584.03,805.03,0.0,5,29.0,2,3.7,,444.06,-166.14,0.9,-29.6,A1,541.38,C1,B1
2133,830.4,1365.39,,1304.0,193.47,-666.81,399.74,0.0,21,63.0,3,1.2,,,-7.43,0.0,25.2,A3,613.45,C1,B1
2134,-704.6,,0.0,2000.0,510.01,-501.42,337.99,0.0,0,65.0,1,0.8,15.5,310.07,-160.96,,8.9,A4,480.91,No,B1
2135,-691.6,1302.02,4.0,469.0,427.5,-708.03,270.44,0.0,22,89.0,6,2.0,11.6,346.87,-24.69,0.0,9.8,A2,606.91,C1,B1
2136,-340.6,1601.82,0.0,2000.0,120.01,-569.86,462.67,0.0,8,30.0,2,1.6,-16.2,489.5,-192.37,0.9,-29.8,A1,719.32,C1,B1
2137,-539.6,,,1954.0,370.47,-702.34,268.69,0.0,20,57.0,3,3.9,0.6,324.19,-0.1,0.0,-6.9,A1,779.88,C1,B1
2138,-520.6,1525.15,0.0,,257.26,-580.13,314.71,0.0,4,76.0,4,0.3,8.1,396.52,,0.0,4.1,A4,665.63,C1,B1
2139,-334.6,1357.93,0.0,515.0,374.92,,363.23,,7,,0,1.4,6.5,,-143.91,,4.6,A2,563.02,C1,B1
2140,1670.4,1346.31,0.0,2000.0,414.23,-554.27,,1.23,8,55.0,1,1.5,20.7,639.61,-200.24,0.0,11.3,A3,775.35,C1,B1
2141,-637.6,1338.42,0.0,1008.0,17.32,-619.26,230.47,0.0,5,55.0,6,1.2,5.6,660.67,-3.09,0.0,-2.7,A2,683.54,C1,B1
2142,747.4,1370.2,0.0,1773.0,270.72,,434.86,,16,24.0,0,3.0,18.5,,-193.83,0.0,-2.4,A2,570.17,C1,B1
